id,created_at,tweet,lang,source,retweet_count,user.favourites_count,user.followers_count,user.name,user.profile_image_url
1319400140222783488,2020-10-22 22:08:01,nbcnews yaffadina trump ,en,Twitter for iPhone,3812,9423,788,Laura (Retta) Flanagan,http://pbs.twimg.com/profile_images/495289673543999488/FRW2MTJC_normal.jpeg
1319418726857408514,2020-10-22 23:21:52,rt lds4bidenharris  unity character respect heritage fighting families latterday saints across country recogniz ,en,Twitter for Android,493,72244,1534,jim christiansen,http://pbs.twimg.com/profile_images/662014889/jimChristiansenFortMasonPennymeyerphoto_normal.jpg
1319338011860099077,2020-10-22 18:01:08,rt matthewamiller  wow  trump really showed  watch 37 minutes whiny jerk rather 15 minute ,en,Twitter for iPhone,0,27164,1543,Rob Steinernomics 🇺🇸🇺🇸🇺🇸,http://pbs.twimg.com/profile_images/542878391259901952/76SkDOhd_normal.jpeg
1319353186948403200,2020-10-22 19:01:26,first good news year ,en,Twitter for iPhone,79,15877,1955,Carmela Choy Ching E,http://pbs.twimg.com/profile_images/1339695917172187138/5P2d3KDl_normal.jpg
1319358358181261315,2020-10-22 19:21:59,rt luckygigi5  kaitlancollins let guess rudy dressed biden  chinese wife  ,en,Twitter for iPhone,1365,40585,241,❌att Davis,http://pbs.twimg.com/profile_images/1408805197955096583/f42HSpD9_normal.jpg
1319320898558709760,2020-10-22 16:53:08,caslernoel realdonaldtrump junior  great grandfather  trump  grandfather pimp human trafficker  ,en,Twitter Web App,121,99212,6246,MEGAN KENNEDY,http://pbs.twimg.com/profile_images/1255879973778358274/O_b7bfHS_normal.jpg
1319332622074609664,2020-10-22 17:39:43,rt thenationalnews  president trump  twitter password maga2020   ,en,Twitter Web App,1383,1363,58,Michael Celotto,http://pbs.twimg.com/profile_images/113835841/HeadShot_normal.JPG
1319397880818507786,2020-10-22 21:59:02,rt jackposobiec  biden terrified tony bobulinski come forward warned mess pierogi gang  ,en,Twitter Web App,197,158368,224,Lucy2bros,http://pbs.twimg.com/profile_images/1211281366605815808/igsL1Bfu_normal.jpg
1319304779848441858,2020-10-22 15:49:05,rt chuckcallesto  breaking report  kamala harrris  schumer caught biden scandal   harris  prominent democrats listed  key ,en,Twitter for iPhone,37161,31447,112,Donna,http://pbs.twimg.com/profile_images/1440332993726345227/NI7S2yiy_normal.jpg
1319395737818419200,2020-10-22 21:50:31,coward chief  handle  tough questions   wrong job lucky   reli  ,en,Twitter for Android,69,105111,224,"Zander, Donate at www.fairfight.com!",http://pbs.twimg.com/profile_images/1035782951965941760/2F4xZ_xa_normal.jpg
1319324036355280901,2020-10-22 17:05:36,rt thedomino  scottybseball apppro1 garykaltbaum jonnajarian realdonaldtrump jlebenthal petenajarian greggutfeld amazingtwit ,en,Twitter for iPhone,0,107352,7766,Lady Liberty 411,http://pbs.twimg.com/profile_images/839942758148231170/Y1nu2JSw_normal.jpg
1319391090831745037,2020-10-22 21:32:03,rt richardgrenell  biden campaign blames russia hunter biden selling access  making millions dollars giving joe kickbacks ,en,Twitter Web App,2,193886,5434,Rob Taber,http://pbs.twimg.com/profile_images/1282772901217828865/1EH6jpOS_normal.jpg
1319312938453250050,2020-10-22 16:21:30,rt meidastouch  saw greater economic growth obama  last three years trump  first three  trump sunk econo ,en,Twitter for iPhone,1753,13164,177,Richard Williams ❤️🇺🇸🏳️‍🌈,http://pbs.twimg.com/profile_images/504175476563144704/77o6qbiv_normal.jpeg
1319384631234449411,2020-10-22 21:06:23,rt charliekirk11   one law   joe biden amp  hunter biden prosecuted selling country th ,en,Twitter for Android,0,36571,37,Alex Chilin,http://pbs.twimg.com/profile_images/1300555353084571648/fXp3Pqmt_normal.jpg
1319358647600906240,2020-10-22 19:23:08,rt senatorbaldwin  kiara arcadia born extremely rare preexisting condition currently father  health insur ,en,Twitter for iPhone,8,56857,147,Irishgirl18,http://pbs.twimg.com/profile_images/823006199146835969/jVwWgmp9_normal.jpg
1319426989439258624,2020-10-22 23:54:42,delanton2 kevlar2283 donaldjtrumpjr realdonaldtrump mention  stone pardon  judge said  ,en,Twitter Web App,2,482960,3590,Donna돈나 ⚾🏈🏒🏀☮️💉🎵🎞,http://pbs.twimg.com/profile_images/1403169212009377794/gRNn8pZA_normal.png
1319303869755609088,2020-10-22 15:45:28,jfrancoisnoel  forget hillary  emails hunter biden  ,en,Twitter Web App,0,49552,501,Shelley Belly,http://pbs.twimg.com/profile_images/1392690901680463880/zOHwfNyM_normal.jpg
1319330436418621450,2020-10-22 17:31:02,govbillweld smell ,en,Twitter for iPhone,6,3877,805,Nilanjana Gupta,http://pbs.twimg.com/profile_images/1326952552819200005/6_F4iDA7_normal.jpg
1319333964314796033,2020-10-22 17:45:03,rt verdigg   russia iran interfering us elections   really   aipac owns houses total power    jim ,en,Twitter for iPhone,3104,160,560,JaJa🙏,http://pbs.twimg.com/profile_images/1353874605258248199/Q9cApMKv_normal.jpg
1319381447476711427,2020-10-22 20:53:44,sarah cooper national treasure climate change real ,en,Twitter for Android,4092,13239,89,BIG BEN,http://pbs.twimg.com/profile_images/959046520334151680/2gdL0TS5_normal.jpg
1319401823342522368,2020-10-22 22:14:42,rt joebiden   running proud democrat american president ,en,Twitter for Android,0,34986,63,P.J. Marcus,http://pbs.twimg.com/profile_images/1294051597949927424/UQ6XLnml_normal.jpg
1319395838406385664,2020-10-22 21:50:55,rt ggreenwald  honest say  report stories reflect poorly biden believe  vital tru ,en,Twitter Web App,1,137924,200674,Pete Najarian,http://pbs.twimg.com/profile_images/846471207348137984/JLF7SMhN_normal.jpg
1319377950236676117,2020-10-22 20:39:50,rt donaldjtrumpjr  fbi sit hunter  laptop year allow democrats impeach realdonaldtrump 10 ,en,Twitter for Android,1225,164838,744,Ashley Brook,http://pbs.twimg.com/profile_images/1371893214244913159/NqAevLRu_normal.jpg
1319419770924683264,2020-10-22 23:26:01,rt kamvtv  well well well  find kamala harris identified friendly target bidens  chinese influence oper ,en,Twitter for iPhone,5367,37368,2252,Helen Self,http://pbs.twimg.com/profile_images/920773546359578626/rAG0T_uF_normal.jpg
1319355552254717952,2020-10-22 19:10:50,rt timodc  3rd last paragraph letter mr bobulinski slips  mad hunter going around back ,en,Twitter Web App,5390,28170,106,Hollester Shep,http://pbs.twimg.com/profile_images/1347390915808092162/QePY8iTI_normal.jpg
1319370901897596929,2020-10-22 20:11:50,danielleforpa yes  biden might win florida might  good chance ,en,all100Senators,7,0,6642,all100Senators,http://pbs.twimg.com/profile_images/825817308073492481/WmGV0hSp_normal.jpg
1319327802408103942,2020-10-22 17:20:34,rt kylekulinski  would give   like personally   like ideology  already campaigni ,en,Twitter for iPhone,0,23989,933,"VOTE, before REPUBLICANS MAKE IT ALL ILLEGAL",http://pbs.twimg.com/profile_images/1461749060814004227/T7cEjSJ7_normal.jpg
1319394135825092608,2020-10-22 21:44:09,rt joebiden   running proud democrat american president ,en,Twitter for iPhone,0,78981,15958,Frank 🇨🇦Van Der Burg 🇳🇱,http://pbs.twimg.com/profile_images/1446932275791339524/PwxN4QQR_normal.jpg
1319412201195786244,2020-10-22 22:55:56,rt frankluntz  pollsters get wrong  polling industry done get wrong  get wrong ,en,Twitter Web App,0,20600,1228,Karl W.,http://pbs.twimg.com/profile_images/1090222843395260418/up9lItIl_normal.jpg
1319381364647493632,2020-10-22 20:53:24,rt cnnpolitics  nearly 700 economists  including seven nobel winners  warning reelection president trump  citing ,en,Twitter Web App,57,2077,58,samantabhadra,http://pbs.twimg.com/profile_images/1161301523474919424/yqJdHJOt_normal.jpg
1319396107261153280,2020-10-22 21:51:59,rt corybooker  intentions senate republicans clear  rush nominee onto supreme court time strike aff ,en,Twitter for iPhone,7356,40444,759,Dr. εℓγ∫∫∀ μιℓℓ∈ℝ,http://pbs.twimg.com/profile_images/1427775831301148672/Sep3m9i__normal.jpg
1319334069092577281,2020-10-22 17:45:28,rt mssenator  trump told lesley stahl bashes press discredit negative stories ,en,Twitter for iPhone,1,494568,3550,Dr. Joyce Hanson 😷👩🏼‍🏫🏳️‍⚧️🏳️‍🌈🌊,http://pbs.twimg.com/profile_images/1461737706082291713/qasKLMLb_normal.jpg
1319428118642331648,2020-10-22 23:59:11,people say     ,en,Twitter for Android,21350,21225,128,Roshonda Richardson,http://pbs.twimg.com/profile_images/1310359439686369280/MmEwRnlT_normal.jpg
1319419821247922178,2020-10-22 23:26:13,aloysiusjetson bensjavik missbeae barackobama personally support ending drug war  follow portug  ,en,Twitter for iPhone,2512,137377,5570,zoey302😊,http://pbs.twimg.com/profile_images/1282420960705032192/34OggQAN_normal.jpg
1319305430183694342,2020-10-22 15:51:40,rt marklevinshow  2   great deal evidence corruption developing around joe  son hunter  amp  family member ,en,Twitter for Android,14055,15029,75878,Patricia Dickson,http://pbs.twimg.com/profile_images/1459116077376487424/8dWDb_y2_normal.jpg
1319360450870595585,2020-10-22 19:30:18,rt abc7chicago  whoa   three simultaneous lightning strikes trump hotel chicago 2  14am thursday  thanks barrybutlerphot ,en,Twitter for iPhone,1590,32202,263,Omay,http://pbs.twimg.com/profile_images/1214740613188509696/SzAC64WL_normal.jpg
1319414067040235520,2020-10-22 23:03:21,rt staceytheghost  haha  busted joebiden,en,Twitter for Android,120,268735,1197,Jeanne Brennan,http://pbs.twimg.com/profile_images/1446502761147899915/3rDpID87_normal.jpg
1319314091702390791,2020-10-22 16:26:05,spc_harry brookesingman foxnews whose causing racial tension   trump    ,en,Twitter Web App,1,279970,2960,Arabella Trefoil,http://pbs.twimg.com/profile_images/1207412735253897216/xTUJcZNZ_normal.jpg
1319407461195919361,2020-10-22 22:37:06,rt projectlincoln  please  share video realdonaldtrump needs focused election tonight  ,en,Twitter Web App,147,11047,69,📢Justice For All🌱,http://pbs.twimg.com/profile_images/1303533661216624640/r4QwilSZ_normal.jpg
1319415942850502658,2020-10-22 23:10:48,rt miamiherald  used data identify black residents  especially either side 95 north miamidade  unlikely ,en,Twitter for Android,21350,51790,1796,Sarafina,http://pbs.twimg.com/profile_images/1217916722746929166/dyfMiQvJ_normal.jpg
1319383905783435269,2020-10-22 21:03:30,wow explains kh picked running mate addition boxes checks ,en,Twitter for iPhone,420,3190,2434,BJOG,http://pbs.twimg.com/profile_images/1195930070998814721/oXIKzHnQ_normal.jpg
1319307309621735427,2020-10-22 15:59:08,rt trumpwarroom  new  record documentation confirms key details biden corruption scandal bret baier   someone ,en,Twitter Web App,434,41433,180,Sundance Rae,http://pbs.twimg.com/profile_images/1285645344559165440/r66_d3HI_normal.jpg
1319378495441698816,2020-10-22 20:42:00,rt fionajdawson  give cluck  go vote   direct thecreativec coop  giveacluck  share message thecreativeco ,en,Twitter for iPhone,1143,45417,155,majorbear,http://pbs.twimg.com/profile_images/3394629243/580edc130cfd3f7199a9c164c634b4d5_normal.jpeg
1319341991851921408,2020-10-22 18:16:57,rt badhasa2  rights abused  views refused  people left nothing resist  resist must resi ,en,Twitter for Android,2,403920,7602,🍂🦃𝓑𝓻𝓲𝓽𝓹🏵𝓹𝓽𝓪𝓻𝓽𝓼🦃🍂,http://pbs.twimg.com/profile_images/1312467691068948481/I7McaLk9_normal.jpg
1319347197138305025,2020-10-22 18:37:38,rt clairecmc  trump surrounds people tell wants hear uses media outlets lap lies ,en,Twitter for iPhone,0,893,569,JUST Mills,http://pbs.twimg.com/profile_images/1278892649966178304/7vRX24PI_normal.jpg
1319351920054521856,2020-10-22 18:56:24,rt notsoevilrick  magas like   fuck feelings  libtards    like   dare journalist mean trump  whaaaaah  ,en,Twitter Web App,0,73600,2938,james_roe,http://pbs.twimg.com/profile_images/1413726940955959298/-wQxA6Si_normal.jpg
1319405183173013504,2020-10-22 22:28:03,rt pollyostinglong  mmpadellan realdonaldtrump unfortunately   office till january gop two full months ,en,Twitter for iPhone,815,34459,838,Renee Hotes,http://pbs.twimg.com/profile_images/1229195684471070720/a_bdYk9K_normal.jpg
1319361592551682049,2020-10-22 19:34:50,rt joebiden  vote like health care ballot   ,en,Twitter for Android,4325,202574,8735,999zzzccc 🆘,http://pbs.twimg.com/profile_images/1033748824488124417/upPYl5Qk_normal.jpg
1319414570625032192,2020-10-22 23:05:21,rt meidastouch  saw greater economic growth obama  last three years trump  first three  trump sunk econo ,en,Twitter for Android,46,73298,1409,Rebecca17🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,http://pbs.twimg.com/profile_images/1406781152384327685/dH0srCpK_normal.jpg
1319358567355457537,2020-10-22 19:22:49,maddow laptop hell cause lot concern  goes show facts bidenobama co  ,en,Twitter for iPhone,0,6048,287,Mr. D,http://pbs.twimg.com/profile_images/1140762157367341056/XrR-G4M-_normal.jpg
1319387815399071751,2020-10-22 21:19:02, ,en,Twitter for Android,18962,34011,25,Patricia Nicewander,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
1319357989049032704,2020-10-22 19:20:31,olemis1994 cbsnews wow trump trump cultists say anyone challenges asks tough que  ,en,TweetDeck,125,54129,100990,John Morales,http://pbs.twimg.com/profile_images/733805793011605504/JcLCH3S3_normal.jpg
1319412054302732288,2020-10-22 22:55:21,rt ewarren   difference opinion  illegitimate power grab senate republicans know process sham  ,en,Twitter for Android,0,40566,1698,K Foon Der,http://pbs.twimg.com/profile_images/1194761383822258178/_ILA_E8R_normal.png
1319342625078607875,2020-10-22 18:19:28,rt atrupar  coincidence every recent interview trump done real journalist  jonathan swan  chris wallace  savan ,en,Twitter for Android,537,59702,178,Abdulla Al Khalifa 🇺🇲🇧🇭🇨🇦🇮🇱🇦🇪,http://pbs.twimg.com/profile_images/1454164411220889601/oBJ42S0z_normal.jpg
1319378973193867270,2020-10-22 20:43:54,cinderelly0820 heatheriam23 cnn blaming trump supporters everything ,en,Twitter for iPhone,3,8288,60,Barbara Maria,http://pbs.twimg.com/profile_images/896756221147049985/KWqOOWXS_normal.jpg
1319334064453812225,2020-10-22 17:45:27,rt philipwegmann  release full tape  per source trump world  key moment stahl dismisses claims biden hun ,en,Twitter for Android,5,1321,720,oromo Sanyii jawari,http://pbs.twimg.com/profile_images/1353290749455069184/dtcHYBHf_normal.jpg
1319404914821443586,2020-10-22 22:26:59,rt billoreilly  lesley stahl denies economy pandemic record breaking   accuses mr trump endangering people ,en,Twitter for iPhone,980,15633,175,Cindy Morris,http://pbs.twimg.com/profile_images/869756863834865664/wTqA3EZe_normal.jpg
1319419905414991872,2020-10-22 23:26:33,people diverse ethnic background living harmony  human rights violated tyranny  ,en,Twitter for Android,22,132855,20814,Leggy Jones 🇨🇦💉💉,http://pbs.twimg.com/profile_images/1302341404233003008/pUwbMwIs_normal.jpg
1319412511557509127,2020-10-22 22:57:10,hughhewitt joebiden wrong ,en,Twitter for iPad,1,3738,12,gwendolyn douglas,http://pbs.twimg.com/profile_images/1125067774789812225/xO7YcCt6_normal.jpg
1319330718023970816,2020-10-22 17:32:09,rt theleoterrell  north carolina trump country give joebiden ,en,Twitter for Android,10089,10629,286,Bob Lallky,http://pbs.twimg.com/profile_images/1372279339115409410/3YO8Yt2Z_normal.jpg
1319378004640993281,2020-10-22 20:40:03,rt kamalaharris  democratic senate colleagues boycotted supreme court nominee committee vote today let  clear  nomi ,en,Twitter for Android,5367,111797,1093,Jennifer Ryan,http://pbs.twimg.com/profile_images/1369697751689277442/N3KnSS9O_normal.jpg
1319353958024970242,2020-10-22 19:04:30,rt tribelaw  well  much  ,en,Twitter Web App,0,3307,23,47,http://pbs.twimg.com/profile_images/1361141573547741185/rwI7Pfw8_normal.jpg
1319372236751577091,2020-10-22 20:17:08,undue attacks security forces towards peaceful citizens taken lot lives dabasa galgalu west ars  ,en,Twitter for iPhone,0,755,159,Rick Newman,http://pbs.twimg.com/profile_images/1321483336536252416/bj3CME32_normal.jpg
1319397204851707905,2020-10-22 21:56:21,made cry  never ever imagine trump kind comforting anyone ,en,Twitter for iPhone,0,2808,1077,InsurrectionHasConsequences,http://pbs.twimg.com/profile_images/1352682368528572416/zXZTGg6v_normal.jpg
1319327722099920896,2020-10-22 17:20:15,rt senkamalaharris  morning  joined democratic colleagues senate judiciary committee boycotting committee  vote ,en,Twitter for iPhone,2076,95570,165,Phyllis,http://pbs.twimg.com/profile_images/1326279382776901632/BVZKc_q0_normal.jpg
1319347226913755138,2020-10-22 18:37:45,crewcrew trump  tax financial crimes likely tip iceberg  sailing toward,en,Twitter for iPhone,2207,575198,3567,Linda Janeway Loves💙Georgia,http://pbs.twimg.com/profile_images/1350165219201445890/uVAV_Ehp_normal.jpg
1319331321496436737,2020-10-22 17:34:33,damning video appears show much trouble bidenharris campaign could ,en,Twitter for iPhone,0,25315,803,ChiefNationalist,http://pbs.twimg.com/profile_images/1395918608153432064/adIoCY5n_normal.jpg
1319333645056942082,2020-10-22 17:43:47,rt joebiden   running proud democrat american president ,en,Twitter for iPhone,0,41482,81,Everybody Loves Brandon,http://pbs.twimg.com/profile_images/1261286664930033665/OtLQXIZZ_normal.jpg
1319382567582371853,2020-10-22 20:58:11,rt byronyork  sure much preparation went interview  60 minutes  side ,en,Twitter for Android,26,194224,1920,LET FREEDOM RING!🇺🇲🇺🇲🇺🇲,http://pbs.twimg.com/profile_images/850075581102383108/h9AYIn1n_normal.jpg
1319333276516048898,2020-10-22 17:42:19,realdonaldtrump jimoberweis another racist,en,Twitter for iPad,2511,18183,15,Gregg Alexander,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
1319340360695468032,2020-10-22 18:10:28,rt davidhogg111  comparison  trump never even came parkland spent 35 minutes taking photos nearby hospital  use ,en,Twitter Web App,0,287,18,Adane               ,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
1319416563267678209,2020-10-22 23:13:16,rt blake_resists  trump entire gop know  cannot win  without cheating   must vote voteearlyvotetoday ,en,Twitter Web App,0,4364,119,Carolyn Michel,http://pbs.twimg.com/profile_images/1327297521081782278/6OV03of__normal.jpg
1319365119327891456,2020-10-22 19:48:51, covid trump biggest threat lives amp  democracy vote biden  amp  harris save lives amp   ,en,Twitter Web App,174,147956,1511,Cindy Mae,http://pbs.twimg.com/profile_images/802983286926475264/9kXAe7nt_normal.jpg
1319316279673708548,2020-10-22 16:34:47,rt mariabartiromo     report  kamala harris listed  key contact  biden family business venture china mornin ,en,Twitter for iPhone,17837,138245,107,Tinag,http://pbs.twimg.com/profile_images/1168679824631750657/ygyXKZHJ_normal.jpg
1319344172613226502,2020-10-22 18:25:37,60minutes comes biden computer emails unfortunately trump sounds like boy c  ,en,Twitter Web App,1,53690,1375,Philly,http://pbs.twimg.com/profile_images/1452646645137608708/tkr2lpPR_normal.jpg
